time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2011-09-15,12.1,15.5,9.7,8.7,11.6,7.0,1.10,1.10,0.00,5.0,25.5,53.3,316,316,32.3,15.1,15.1,8.5,60,84,40,41673.87
2011-09-16,11.6,15.5,8.0,8.9,13.0,5.6,0.00,0.00,0.00,0.0,10.7,28.8,330,330,18.9,8.4,13.7,6.9,56,80,37,41603.67
2011-09-17,12.6,16.0,9.1,10.4,13.5,6.8,0.00,0.00,0.00,0.0,11.4,26.6,67,67,18.1,8.7,11.5,6.9,66,79,51,34086.59
2011-09-18,14.6,18.0,11.0,12.7,15.7,9.6,0.00,0.00,0.00,0.0,16.0,35.6,97,97,24.4,11.7,13.0,7.6,68,87,49,41254.27
2011-09-19,15.5,17.7,13.3,14.3,16.3,12.1,14.10,14.10,0.00,13.0,19.4,44.6,164,164,28.9,14.1,18.0,9.3,83,95,69,10698.11
2011-09-20,17.0,20.6,14.2,16.8,20.7,13.6,0.30,0.30,0.00,1.0,12.5,24.5,275,275,19.1,7.6,12.6,2.8,76,97,52,39162.97
2011-09-21,18.4,22.3,14.2,19.0,22.7,14.1,12.20,12.20,0.00,10.0,17.5,50.8,160,160,28.5,11.0,10.8,6.0,88,94,74,21573.36
2011-09-22,18.4,21.9,14.6,18.0,20.4,14.0,0.10,0.10,0.00,1.0,14.7,33.1,257,257,20.9,9.0,8.6,2.5,71,97,44,40358.30
2011-09-23,16.3,18.0,13.6,16.3,20.0,12.7,29.20,29.20,0.00,21.0,18.1,43.2,51,51,25.2,10.9,9.0,3.4,91,97,81,753.36
2011-09-24,16.1,19.8,11.7,15.9,20.3,10.8,0.00,0.00,0.00,0.0,11.4,20.9,231,231,15.5,6.7,7.2,3.4,80,95,57,39749.66
2011-09-25,17.9,22.0,13.8,17.9,22.1,13.5,0.00,0.00,0.00,0.0,15.7,36.4,87,87,22.2,10.5,6.8,4.3,81,90,70,38976.85
2011-09-26,19.7,22.8,17.7,20.2,23.7,17.7,0.00,0.00,0.00,0.0,18.2,39.2,98,98,29.9,15.2,18.4,12.3,86,93,77,35653.35
2011-09-27,19.4,21.2,17.8,21.1,23.1,19.5,4.50,4.50,0.00,11.0,14.2,29.5,139,139,20.9,8.0,8.3,5.4,92,98,80,16872.70
2011-09-28,17.6,21.8,14.3,18.4,22.2,14.7,6.00,6.00,0.00,6.0,10.6,31.7,174,174,14.5,6.1,6.8,2.2,84,98,64,31592.61
2011-09-29,15.4,18.3,12.5,15.0,17.4,12.1,1.10,1.10,0.00,4.0,14.8,32.0,227,227,20.4,8.2,8.6,3.8,83,98,65,38007.08
2011-09-30,13.7,16.8,9.8,12.0,15.7,5.3,14.90,14.90,0.00,13.0,24.6,50.4,260,260,31.1,13.2,20.9,5.2,83,92,63,34627.93
2011-10-01,9.3,11.5,7.5,4.1,6.5,2.1,0.00,0.00,0.00,0.0,25.9,52.2,4,4,46.4,22.9,34.6,18.0,58,74,45,37936.46
2011-10-02,7.2,10.1,4.5,3.1,7.7,-0.1,7.40,7.20,0.14,8.0,22.4,40.3,359,359,36.1,17.5,24.5,11.4,76,86,55,0.00
2011-10-03,11.5,13.2,9.9,9.6,11.9,7.3,1.60,1.60,0.00,4.0,15.1,35.6,3,3,25.8,11.8,19.8,7.3,87,93,79,0.00
2011-10-04,14.4,19.2,11.5,12.7,17.6,9.4,0.10,0.10,0.00,1.0,12.4,28.4,339,339,23.0,10.9,15.8,8.6,73,92,48,37606.97
2011-10-05,13.3,18.4,9.5,11.4,16.7,7.2,0.00,0.00,0.00,0.0,12.1,26.3,357,357,19.3,8.9,11.9,3.4,68,88,44,37598.96
2011-10-06,13.0,16.9,9.3,11.4,15.9,7.0,0.00,0.00,0.00,0.0,9.3,19.1,139,139,14.3,6.4,9.4,2.2,66,80,51,37389.52
2011-10-07,14.6,21.4,8.1,13.5,21.2,5.9,0.00,0.00,0.00,0.0,10.7,20.5,222,222,14.7,7.2,10.1,3.9,71,88,50,37025.45
2011-10-08,16.8,23.1,11.4,16.2,23.6,9.6,0.00,0.00,0.00,0.0,11.0,27.4,222,222,19.8,9.7,14.8,8.6,76,85,58,36888.99
2011-10-09,18.6,25.0,13.2,18.6,26.3,12.4,0.00,0.00,0.00,0.0,10.4,20.9,244,244,18.0,8.7,15.1,5.7,75,90,58,36629.00
2011-10-10,17.9,23.6,12.6,18.5,24.7,11.8,0.00,0.00,0.00,0.0,8.6,17.6,277,277,13.9,6.7,9.0,3.7,81,93,62,32400.00
2011-10-11,16.8,21.3,12.6,17.4,21.8,12.3,0.00,0.00,0.00,0.0,11.4,28.1,90,90,16.1,6.9,6.5,2.2,87,93,74,32956.47
2011-10-12,16.3,18.8,14.2,16.2,19.6,12.2,11.40,11.40,0.00,9.0,20.8,42.5,103,103,21.8,11.0,9.4,4.7,88,94,76,0.00
2011-10-13,16.2,18.2,14.1,15.7,18.0,12.2,1.80,1.80,0.00,4.0,18.8,41.8,125,125,28.1,12.7,20.9,9.2,87,91,77,3717.64
2011-10-14,15.1,16.8,11.7,13.4,16.2,7.9,11.50,11.50,0.00,16.0,22.4,46.4,211,211,37.5,17.9,29.9,11.9,86,97,70,10314.69
2011-10-15,9.6,11.3,8.6,4.5,7.4,3.1,4.70,4.70,0.00,9.0,36.5,76.7,254,254,56.1,26.7,42.5,19.4,74,86,65,10950.08
2011-10-16,10.5,12.2,9.4,6.4,9.3,4.9,0.80,0.80,0.00,5.0,28.4,55.4,249,249,41.4,19.1,33.5,10.9,65,79,56,20854.62
2011-10-17,10.4,12.2,8.1,5.6,8.3,3.6,0.00,0.00,0.00,0.0,32.0,63.7,257,257,40.7,19.6,28.1,11.6,55,64,43,19940.77
2011-10-18,11.0,13.8,8.1,8.1,11.2,5.1,0.00,0.00,0.00,0.0,13.6,33.1,268,268,22.7,10.7,12.6,6.1,64,77,51,20673.90
2011-10-19,10.6,12.4,8.6,6.9,8.5,5.1,6.90,6.90,0.00,13.0,27.8,68.8,55,55,39.6,20.1,21.2,12.7,79,87,72,0.00
2011-10-20,10.2,11.2,8.8,7.3,9.8,5.9,27.40,27.40,0.00,14.0,27.0,66.2,142,142,38.9,16.4,6.1,0.8,85,98,74,16241.21
2011-10-21,9.0,10.0,8.1,5.8,7.5,5.1,0.00,0.00,0.00,0.0,19.3,41.0,284,284,27.4,13.1,7.6,5.0,75,90,60,278.02
2011-10-22,8.5,10.4,6.9,5.7,7.4,4.1,0.00,0.00,0.00,0.0,11.0,25.2,259,259,17.4,8.3,10.4,4.3,69,83,55,18916.25
2011-10-23,9.2,14.0,3.9,6.8,11.1,1.9,0.40,0.40,0.00,1.0,14.1,31.0,181,181,16.9,8.2,4.3,2.2,77,96,59,34920.82
2011-10-24,10.9,14.0,8.4,7.5,9.3,4.8,5.50,5.50,0.00,6.0,23.1,45.4,241,241,33.1,16.1,23.4,11.2,71,91,44,17561.13
2011-10-25,8.7,12.9,6.0,5.5,8.5,2.8,5.10,5.10,0.00,8.0,19.0,38.5,288,288,25.8,12.3,9.7,5.4,74,91,48,20732.04
2011-10-26,6.7,8.7,4.7,3.6,6.3,1.2,5.60,5.60,0.00,19.0,16.4,34.2,43,43,27.1,13.2,18.7,10.5,89,92,82,0.00
2011-10-27,4.1,5.6,2.4,0.3,1.3,-1.0,0.80,0.80,0.00,4.0,13.2,31.0,10,10,21.5,10.5,11.9,6.4,70,89,50,773.57
2011-10-28,3.7,8.2,-1.7,0.4,4.8,-4.9,0.00,0.00,0.00,0.0,10.1,27.0,229,229,14.6,7.2,6.1,4.3,73,95,48,34047.61
2011-10-29,4.5,7.3,1.6,1.3,3.8,-2.0,0.30,0.30,0.00,2.0,10.4,28.1,154,154,16.4,8.3,7.9,5.1,76,87,61,33159.15
2011-10-30,4.2,9.1,-1.2,0.9,5.3,-4.7,0.00,0.00,0.00,0.0,12.9,28.1,228,228,16.8,8.5,6.1,5.0,78,98,54,33703.84
2011-10-31,6.8,9.7,4.3,3.9,6.5,1.5,0.00,0.00,0.00,0.0,12.7,27.0,152,152,16.9,8.7,11.2,6.3,77,90,63,27527.72
2011-11-01,8.0,11.5,5.7,5.3,8.2,3.4,0.00,0.00,0.00,0.0,12.4,29.5,207,207,18.2,9.3,10.1,6.4,80,95,58,27438.29
2011-11-02,10.3,15.8,6.5,7.1,12.5,3.5,0.00,0.00,0.00,0.0,16.7,37.1,207,207,27.2,13.7,17.6,10.0,73,88,54,33189.67
2011-11-03,8.7,11.1,5.1,5.4,7.5,1.2,0.00,0.00,0.00,0.0,17.0,35.3,329,329,27.8,13.7,15.8,8.7,75,83,66,1685.48
2011-11-04,4.3,8.2,1.3,0.3,3.5,-2.2,0.00,0.00,0.00,0.0,15.2,33.8,6,6,23.5,11.2,14.4,6.5,65,80,45,32849.89
2011-11-05,3.7,7.0,0.7,0.2,3.0,-2.7,0.00,0.00,0.00,0.0,11.8,29.5,113,113,17.9,8.7,10.8,5.4,72,87,55,32681.42
2011-11-06,6.9,11.9,2.9,3.2,8.2,-0.6,0.00,0.00,0.00,0.0,17.9,35.6,199,199,25.1,12.4,15.1,8.8,70,85,50,32514.17
2011-11-07,11.7,16.0,8.7,8.7,13.1,4.5,0.00,0.00,0.00,0.0,18.4,39.6,234,234,29.3,14.8,17.6,11.0,70,87,60,30705.62
2011-11-08,10.4,12.3,9.6,9.3,11.2,7.8,0.60,0.60,0.00,3.0,10.1,21.2,108,108,13.0,6.2,4.3,1.9,92,97,87,5552.78
2011-11-09,11.3,14.4,8.8,9.2,11.1,7.1,3.80,3.80,0.00,5.0,27.3,55.4,167,167,26.1,12.6,10.4,6.2,87,98,62,4306.61
2011-11-10,6.6,12.1,3.1,1.9,7.3,-0.6,0.00,0.00,0.00,0.0,31.6,64.1,240,240,38.5,17.6,16.2,6.9,62,83,47,30106.79
2011-11-11,2.8,6.1,0.7,-1.8,0.2,-3.8,0.00,0.00,0.00,0.0,22.4,46.4,278,278,30.8,15.4,17.3,10.5,71,87,49,31136.63
2011-11-12,6.7,11.8,2.7,2.3,7.8,-2.1,0.00,0.00,0.00,0.0,19.7,45.0,226,226,33.0,16.5,26.3,14.0,66,75,52,30939.21
2011-11-13,11.0,13.4,8.0,6.6,9.5,4.3,0.30,0.30,0.00,1.0,25.6,66.6,201,201,42.1,20.4,28.1,15.4,63,77,55,4304.90
2011-11-14,12.5,15.0,9.2,10.0,12.9,7.8,5.90,5.90,0.00,7.0,27.1,73.4,235,235,35.3,15.0,7.2,1.8,79,88,62,21164.25
2011-11-15,8.8,12.5,6.1,6.0,10.1,2.9,0.00,0.00,0.00,0.0,15.9,26.6,234,234,21.6,10.8,9.0,6.4,77,90,59,24924.53
2011-11-16,8.4,10.9,4.1,4.9,8.1,-0.4,0.00,0.00,0.00,0.0,19.0,40.7,255,255,29.3,14.3,22.0,10.2,72,93,38,9946.32
2011-11-17,2.2,4.1,0.2,-3.2,-0.9,-5.7,0.10,0.10,0.00,1.0,22.6,52.2,268,268,34.5,17.0,22.7,11.3,54,66,39,29617.54
2011-11-18,2.0,5.4,-0.7,-3.6,-0.3,-5.9,0.00,0.00,0.00,0.0,21.4,42.8,231,231,37.8,18.9,28.8,14.8,59,68,45,29748.77
2011-11-19,6.9,10.2,4.0,2.0,5.0,-1.4,2.30,2.30,0.00,8.0,22.2,45.0,211,211,36.9,18.8,28.8,14.9,59,71,51,26875.53
2011-11-20,8.7,12.5,2.2,4.4,9.1,-1.9,0.40,0.40,0.00,1.0,26.8,57.2,271,271,41.5,19.4,27.7,10.7,70,84,63,1700.20
2011-11-21,0.5,3.1,-1.3,-3.1,-0.2,-5.2,0.00,0.00,0.00,0.0,10.7,22.3,50,50,15.5,6.6,9.7,4.1,73,88,64,29446.41
2011-11-22,0.1,2.9,-1.9,-4.5,-2.2,-6.6,3.40,3.30,0.07,4.0,19.7,38.9,67,67,26.8,14.5,9.7,6.2,78,88,66,15152.45
2011-11-23,2.3,6.4,0.3,-2.2,2.3,-4.1,10.30,4.30,4.20,9.0,20.6,42.8,352,352,33.1,15.3,15.5,6.5,82,96,59,27284.65
2011-11-24,3.4,7.9,0.4,-0.6,4.0,-3.5,0.00,0.00,0.00,0.0,19.2,36.4,251,251,27.3,14.3,16.6,10.1,85,91,72,28928.60
2011-11-25,7.1,12.2,3.3,2.8,8.3,-1.5,0.00,0.00,0.00,0.0,20.1,41.8,235,235,35.7,18.6,30.6,16.6,78,90,62,29070.31
2011-11-26,8.6,11.1,6.5,5.5,7.9,3.4,0.00,0.00,0.00,0.0,17.2,30.2,213,213,23.9,12.9,16.2,8.7,76,83,65,0.00
2011-11-27,10.8,11.6,8.2,7.8,9.8,5.7,8.80,8.80,0.00,18.0,21.0,38.9,209,209,33.6,17.6,21.2,12.0,85,97,73,0.00
2011-11-28,5.2,6.7,3.5,2.1,4.2,0.0,1.90,1.90,0.00,6.0,14.6,31.0,346,346,20.0,8.6,13.7,3.1,78,92,66,21600.00
2011-11-29,4.5,5.0,3.9,0.6,2.3,-1.2,38.80,38.80,0.00,24.0,24.6,51.1,9,9,33.4,16.0,15.1,7.8,95,98,90,0.00
2011-11-30,2.0,4.9,0.2,-2.3,2.0,-4.6,8.00,3.50,3.15,15.0,23.2,47.9,306,306,31.1,14.4,19.1,7.3,79,99,50,7458.29
2011-12-01,2.0,6.2,-0.7,-1.7,1.8,-3.9,0.00,0.00,0.00,0.0,13.2,27.4,242,242,19.1,9.3,11.9,5.1,77,91,56,28657.74
2011-12-02,1.2,3.4,-1.6,-2.6,-1.0,-4.7,2.10,0.10,1.54,5.0,15.4,33.5,305,305,19.5,8.9,6.1,1.9,78,91,62,18000.00
2011-12-03,1.8,5.5,-2.5,-2.1,1.5,-5.9,0.00,0.00,0.00,0.0,16.6,36.0,175,175,21.2,10.7,7.9,3.7,79,89,63,28398.93
2011-12-04,6.6,8.5,3.7,2.3,4.3,-0.1,8.20,8.20,0.00,13.0,24.1,47.9,203,203,38.0,19.2,23.4,12.4,78,92,59,6679.96
2011-12-05,5.9,8.5,1.3,3.2,6.4,-2.8,12.00,8.80,2.24,22.0,18.5,35.6,316,316,21.9,10.5,11.2,5.9,94,98,90,0.00
2011-12-06,1.5,3.1,0.6,-2.3,-0.9,-3.6,5.40,0.50,3.43,8.0,14.0,32.0,360,360,23.9,10.7,15.8,6.6,85,96,72,9315.77
2011-12-07,0.7,2.9,-0.9,-3.2,-1.3,-5.1,0.00,0.00,0.14,0.0,11.5,25.2,288,288,17.6,8.0,8.6,2.9,70,82,56,19080.45
2011-12-08,0.7,3.2,-1.2,-4.9,-3.4,-6.0,0.00,0.00,0.00,0.0,27.9,56.5,249,249,37.5,18.5,16.2,9.7,64,75,44,28034.56
2011-12-09,0.3,2.7,-2.7,-4.5,-2.5,-8.1,0.60,0.00,0.70,4.0,18.3,38.5,244,244,29.6,14.1,23.4,10.6,70,79,61,9887.04
2011-12-10,-3.4,-1.4,-4.6,-9.0,-7.6,-9.9,0.00,0.00,0.00,0.0,20.3,44.3,259,259,32.0,15.2,23.0,10.5,55,67,40,23802.38
2011-12-11,-1.8,2.7,-4.6,-7.2,-3.3,-9.7,0.00,0.00,0.00,0.0,21.0,43.9,221,221,30.4,15.5,19.8,10.2,60,68,46,28059.49
2011-12-12,0.9,5.0,-1.2,-3.6,0.9,-6.3,0.00,0.00,0.00,0.0,18.8,34.9,233,233,23.6,11.5,13.3,6.8,67,81,51,28007.07
2011-12-13,1.7,6.2,-0.9,-1.8,3.2,-4.9,0.00,0.00,0.00,0.0,9.8,18.7,256,256,14.7,7.7,8.6,5.2,77,85,62,25858.97
2011-12-14,2.9,5.8,0.6,-0.3,2.5,-2.6,3.90,3.90,0.00,8.0,14.1,43.6,169,169,18.8,9.1,7.6,3.4,87,95,76,5607.46
2011-12-15,9.5,11.5,5.4,5.6,8.4,0.2,3.70,3.70,0.00,8.0,27.6,75.2,231,231,52.3,23.5,42.5,16.9,89,96,75,2785.90
2011-12-16,2.4,5.3,0.0,-2.7,1.0,-5.6,0.00,0.00,0.14,0.0,28.8,59.8,277,277,39.5,18.0,25.6,10.2,70,80,62,19279.60
2011-12-17,-3.9,-0.5,-6.8,-8.8,-5.0,-11.3,0.00,0.00,0.00,0.0,15.3,31.0,342,342,22.8,10.3,8.6,4.6,54,72,41,26368.13
2011-12-18,-2.5,1.2,-6.9,-6.9,-3.1,-11.5,0.00,0.00,0.14,0.0,17.6,28.8,180,180,18.9,9.5,10.1,5.4,68,80,56,15186.23
2011-12-19,3.3,6.5,-0.1,-1.6,1.8,-5.6,0.00,0.00,0.00,0.0,25.5,48.2,245,245,38.1,19.0,23.0,12.6,78,85,68,12549.74
2011-12-20,-1.6,1.0,-3.9,-5.9,-3.7,-8.3,0.00,0.00,0.00,0.0,16.8,33.5,33,33,19.4,9.5,9.7,4.7,70,85,55,27453.09
2011-12-21,2.4,4.7,-1.3,-0.5,2.3,-4.8,13.10,13.10,0.00,12.0,16.9,37.4,17,17,19.3,7.4,6.8,2.5,93,100,81,0.00
2011-12-22,2.9,5.4,1.3,-0.7,1.7,-2.5,0.30,0.10,0.21,1.0,14.2,30.6,269,269,21.9,10.0,9.7,4.3,82,92,63,13731.91
2011-12-23,-2.1,1.5,-6.1,-7.0,-1.6,-10.5,1.40,0.40,0.70,4.0,20.4,40.0,333,333,26.0,12.8,11.9,5.5,65,95,43,26980.38
2011-12-24,-4.3,-0.9,-7.6,-8.7,-6.0,-11.3,0.00,0.00,0.00,0.0,14.5,28.4,142,142,16.8,7.4,5.8,0.7,57,65,46,27457.76
2011-12-25,1.4,4.9,-0.5,-3.4,-0.7,-5.2,0.20,0.20,0.07,1.0,24.5,50.0,236,236,33.0,15.8,21.2,12.0,77,85,57,24185.68
2011-12-26,1.4,3.7,-0.8,-3.1,-1.2,-4.7,0.00,0.00,0.00,0.0,18.9,38.5,249,249,28.5,13.9,11.2,6.0,76,88,57,27875.26
2011-12-27,1.6,2.7,0.6,-2.4,-0.8,-3.9,10.30,0.80,6.65,13.0,19.7,37.1,205,205,23.9,11.9,11.2,5.9,87,100,78,0.00
2011-12-28,-6.0,1.4,-9.4,-12.3,-3.5,-15.7,0.50,0.00,0.42,2.0,29.0,58.0,311,311,45.0,21.6,17.3,8.4,70,95,59,25977.75
2011-12-29,-5.8,-0.1,-11.5,-10.4,-4.7,-16.3,3.00,0.00,2.24,10.0,17.6,32.8,124,124,21.0,10.4,6.8,0.8,77,91,71,9108.80
2011-12-30,1.9,3.3,0.1,-1.8,-0.0,-4.4,5.40,3.10,1.61,16.0,16.6,39.6,92,92,23.1,12.0,9.7,6.6,94,97,88,118.78
2011-12-31,3.0,4.8,0.2,-0.1,1.4,-3.1,2.60,2.60,0.00,3.0,16.8,50.0,342,342,19.6,8.8,9.7,4.4,92,97,81,12275.51
2012-01-01,3.0,6.3,0.1,-1.5,1.5,-5.0,3.80,3.70,0.14,7.0,29.6,60.5,201,201,37.3,18.0,10.4,6.3,90,95,78,13356.53
2012-01-02,-2.3,0.5,-7.3,-8.6,-5.7,-13.7,0.00,0.00,0.63,0.0,25.1,53.6,287,287,45.9,21.9,38.5,16.1,62,76,53,28065.40
2012-01-03,-13.2,-8.2,-16.0,-19.1,-14.5,-22.2,0.00,0.00,0.56,0.0,18.1,41.8,332,332,29.4,14.1,13.0,5.8,58,73,42,28461.62
2012-01-04,-6.3,-0.6,-15.3,-11.5,-6.0,-20.5,0.00,0.00,0.00,0.0,22.5,40.3,232,232,25.1,12.7,15.5,8.9,69,82,52,21273.66
2012-01-05,-0.7,1.7,-2.5,-5.0,-3.2,-7.2,0.00,0.00,0.07,0.0,14.8,29.5,253,253,22.3,11.0,12.2,4.5,76,88,62,10581.78
2012-01-06,3.4,7.3,-0.3,-0.7,3.0,-4.4,0.50,0.00,0.35,2.0,17.7,34.9,235,235,26.5,13.0,19.1,10.2,79,88,65,1612.75
2012-01-07,2.7,6.6,0.1,-1.5,1.2,-4.9,0.00,0.00,0.00,0.0,21.7,45.0,281,281,28.3,13.5,13.3,7.1,78,93,55,25775.02
2012-01-08,-1.4,-0.0,-3.3,-5.9,-4.4,-8.1,0.00,0.00,0.00,0.0,14.6,31.0,295,295,21.9,10.2,11.2,4.4,63,72,47,28761.62
2012-01-09,0.5,3.8,-1.6,-4.6,-1.9,-6.8,0.00,0.00,0.00,0.0,20.9,43.9,223,223,32.3,16.1,20.5,10.4,68,78,55,23663.18
2012-01-10,2.1,4.3,-0.2,-2.1,-0.1,-3.7,0.00,0.00,0.00,0.0,19.9,41.8,278,278,25.8,11.8,8.6,3.7,72,84,55,13760.68
2012-01-11,1.6,4.9,-1.9,-2.3,1.0,-5.5,0.00,0.00,0.00,0.0,16.2,33.8,113,113,22.3,11.6,7.9,5.1,86,94,74,29116.91
2012-01-12,3.1,4.2,1.9,-0.7,1.3,-2.2,9.20,8.20,0.70,20.0,20.0,40.3,115,115,31.7,14.4,17.3,8.7,96,99,83,0.00
2012-01-13,-1.6,3.3,-6.8,-7.1,-0.4,-12.8,1.70,0.00,1.26,7.0,25.0,52.6,260,260,40.0,18.8,23.0,11.7,73,96,57,0.00
2012-01-14,-10.5,-7.3,-15.3,-16.0,-13.2,-20.5,0.00,0.00,0.00,0.0,16.0,37.8,334,334,27.1,12.3,18.7,9.0,57,65,42,29424.76
2012-01-15,-11.4,-6.6,-16.5,-16.3,-11.3,-21.8,0.00,0.00,0.00,0.0,11.5,22.3,274,274,17.0,7.6,10.4,2.2,53,62,36,29533.76
2012-01-16,-1.3,3.5,-6.8,-6.4,-0.5,-11.9,1.50,1.50,0.00,3.0,19.8,42.1,181,181,31.0,14.9,20.2,11.2,68,92,51,23976.79
2012-01-17,3.1,7.9,-3.1,-0.5,3.7,-10.6,8.60,8.60,0.00,17.0,32.0,71.3,229,229,28.5,13.3,8.3,4.2,94,98,67,0.00
2012-01-18,-5.5,-3.8,-7.6,-11.4,-9.4,-14.3,0.00,0.00,0.00,0.0,28.2,62.6,300,300,36.6,16.2,17.3,6.5,51,63,39,29885.36
2012-01-19,-4.2,-1.3,-8.8,-10.6,-7.8,-14.8,2.00,0.00,1.47,5.0,32.9,68.8,221,221,43.6,20.8,19.8,11.0,57,70,47,6177.26
2012-01-20,-8.1,-5.7,-10.7,-13.0,-10.3,-15.5,0.40,0.00,0.28,2.0,17.0,36.7,245,245,23.1,8.5,15.5,0.0,55,67,40,27684.11
2012-01-21,-5.9,-2.7,-8.7,-10.4,-7.6,-13.7,1.40,0.00,1.05,4.0,11.1,27.4,5,5,18.2,8.0,7.9,1.1,62,76,42,30274.09
2012-01-22,-3.1,-0.1,-6.9,-8.1,-4.9,-11.6,0.00,0.00,0.00,0.0,17.1,37.1,125,125,25.0,13.1,9.7,8.0,69,85,58,21346.34
2012-01-23,3.3,6.3,-0.6,-1.0,2.8,-5.3,11.10,11.10,0.00,9.0,26.9,65.2,169,169,37.1,17.2,23.4,11.9,88,93,85,0.00
2012-01-24,0.6,1.9,-1.3,-5.2,-4.0,-6.9,0.00,0.00,0.21,0.0,25.9,53.6,253,253,43.4,20.9,30.6,16.7,66,84,52,10275.45
2012-01-25,-1.0,0.7,-2.1,-5.4,-2.9,-7.8,0.00,0.00,0.07,0.0,18.3,33.5,287,287,21.3,9.4,6.5,0.5,62,75,55,7199.21
2012-01-26,-0.3,1.7,-2.8,-4.3,-2.8,-6.3,2.80,1.20,1.19,8.0,15.8,33.5,103,103,22.3,10.7,4.3,1.5,85,98,73,0.00
2012-01-27,0.9,3.5,-1.3,-3.8,-2.5,-6.1,12.50,7.70,3.36,13.0,25.9,53.6,321,321,36.0,16.3,22.0,10.2,84,98,63,12798.11
2012-01-28,-1.0,2.0,-3.5,-6.5,-4.2,-9.6,2.70,0.20,1.96,7.0,32.4,69.8,230,230,40.0,19.9,13.7,7.0,78,88,63,6923.49
2012-01-29,-1.8,0.9,-3.7,-7.7,-4.5,-9.7,0.00,0.00,0.14,0.0,26.0,52.2,258,258,39.4,18.9,18.0,7.4,62,71,48,20934.65
2012-01-30,-3.3,-1.2,-5.1,-8.4,-6.2,-10.2,3.00,0.00,2.10,7.0,17.2,39.2,233,233,29.9,13.2,24.8,10.8,64,86,43,17580.13
2012-01-31,2.4,8.1,-4.9,-1.7,4.0,-9.2,0.30,0.00,0.28,1.0,22.2,39.2,217,217,27.0,13.2,11.2,5.3,80,93,70,31756.37
2012-02-01,5.2,8.2,0.6,0.9,4.7,-3.8,0.00,0.00,0.00,0.0,22.8,48.6,271,271,37.8,18.0,23.8,11.3,78,92,63,6757.39
2012-02-02,-0.7,1.1,-3.0,-4.9,-3.4,-7.0,0.00,0.00,0.00,0.0,11.7,26.6,341,341,19.1,8.8,12.6,5.8,67,76,54,28220.04
2012-02-03,-0.0,3.8,-3.5,-4.0,-0.5,-7.5,0.00,0.00,0.00,0.0,15.1,32.0,272,272,17.5,9.1,9.0,5.2,75,85,63,12100.38
2012-02-04,-0.4,2.6,-2.2,-3.8,-0.7,-5.7,0.00,0.00,0.00,0.0,9.4,14.8,311,311,12.3,4.7,8.6,1.6,78,90,57,31921.53
2012-02-05,0.1,3.3,-2.2,-3.7,-0.8,-5.9,0.00,0.00,0.00,0.0,15.2,28.4,302,302,15.3,7.5,6.8,2.9,73,87,49,21051.90
2012-02-06,2.1,7.3,-0.6,-2.8,2.1,-5.7,0.00,0.00,0.00,0.0,20.5,43.6,260,260,32.3,15.8,14.4,8.4,69,84,51,32458.31
2012-02-07,-1.5,0.2,-5.9,-6.2,-3.3,-11.0,0.00,0.00,0.00,0.0,16.1,36.0,337,337,25.0,11.9,13.0,6.6,67,88,49,30426.74
2012-02-08,-3.2,1.6,-6.4,-8.0,-3.5,-11.0,0.00,0.00,0.00,0.0,14.8,27.0,271,271,19.6,9.0,10.1,4.8,46,54,34,32400.00
2012-02-09,-0.6,4.8,-3.6,-6.1,-1.2,-8.8,0.00,0.00,0.00,0.0,18.8,40.7,247,247,30.7,15.5,25.2,12.4,51,65,33,32826.23
2012-02-10,-1.4,0.4,-3.0,-6.4,-4.5,-8.2,0.10,0.00,0.21,1.0,17.9,38.2,234,234,27.9,13.6,8.3,3.1,61,85,48,13457.73
2012-02-11,-8.8,-2.4,-12.0,-15.0,-5.7,-18.8,4.40,0.00,3.22,13.0,22.9,50.0,343,343,39.6,18.3,10.8,2.9,62,87,39,15226.60
2012-02-12,-7.1,-3.5,-10.6,-13.3,-10.4,-16.5,0.20,0.00,0.35,2.0,23.5,47.2,291,291,36.1,18.1,25.9,11.5,57,72,39,27712.90
2012-02-13,-2.2,2.6,-5.7,-8.1,-3.9,-12.0,0.00,0.00,0.00,0.0,22.5,46.1,267,267,35.4,17.9,23.8,12.9,56,69,38,33608.35
2012-02-14,-0.6,1.8,-3.1,-5.1,-2.8,-8.3,0.60,0.00,0.63,6.0,15.3,33.1,212,212,23.4,11.4,16.2,7.5,70,89,57,9824.79
2012-02-15,1.2,4.6,-0.9,-2.9,0.3,-4.6,0.00,0.00,0.00,0.0,15.0,33.1,235,235,21.8,10.9,15.1,7.5,75,89,52,32497.54
2012-02-16,1.4,4.8,-2.5,-2.3,1.8,-6.2,4.10,0.50,2.52,8.0,17.0,32.4,176,176,21.4,10.3,10.8,5.5,90,97,82,2654.17
