time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2021-08-14,20.4,24.9,16.0,18.5,23.8,14.0,0.00,0.00,0.00,0.0,18.7,37.4,321,321,27.1,13.3,16.6,9.2,49,68,33,46505.37
2021-08-15,18.4,23.5,13.1,17.5,23.6,11.9,0.00,0.00,0.00,0.0,12.0,29.5,61,61,19.7,9.0,10.8,6.6,62,83,39,46376.97
2021-08-16,19.9,25.4,13.2,20.1,25.6,12.9,0.40,0.40,0.00,3.0,16.0,35.6,77,77,20.0,9.4,5.0,2.9,71,94,48,35597.64
2021-08-17,22.6,27.5,18.6,25.8,31.8,21.0,3.60,3.60,0.00,11.0,13.4,29.2,113,113,14.8,5.3,6.8,1.4,86,99,70,39939.66
2021-08-18,23.0,27.7,18.9,26.0,30.9,20.7,0.50,0.50,0.00,4.0,14.2,30.6,47,47,18.6,8.3,8.3,5.1,86,98,67,29414.86
2021-08-19,24.4,29.8,20.0,25.7,31.3,20.7,0.30,0.30,0.00,2.0,15.2,29.9,346,346,21.7,10.7,10.8,5.2,68,97,43,43544.20
2021-08-20,24.2,29.9,18.2,26.1,32.9,18.6,0.30,0.30,0.00,3.0,13.0,24.1,349,349,18.0,7.8,8.6,2.5,70,92,50,45927.36
2021-08-21,24.6,29.5,20.5,27.1,31.9,23.1,2.20,2.20,0.00,6.0,14.9,33.1,73,73,18.2,7.4,6.8,2.3,74,92,54,36938.39
2021-08-22,25.1,31.0,20.0,27.9,34.5,22.7,0.40,0.40,0.00,4.0,15.2,25.9,343,343,17.0,7.1,6.5,3.4,74,95,50,41188.75
2021-08-23,26.2,32.6,21.4,27.6,33.8,22.8,0.00,0.00,0.00,0.0,15.1,33.1,335,335,27.0,13.2,18.7,8.6,66,89,36,45573.86
2021-08-24,25.6,32.8,17.9,27.3,33.8,19.3,0.00,0.00,0.00,0.0,14.8,31.7,276,276,18.2,8.0,7.9,2.5,64,92,38,45412.02
2021-08-25,26.2,32.6,21.4,29.5,36.2,24.5,0.60,0.60,0.00,1.0,12.7,34.9,241,241,18.0,7.3,6.5,3.3,75,94,50,31229.12
2021-08-26,26.2,30.9,22.7,29.8,35.4,22.2,1.20,1.20,0.00,8.0,15.5,28.1,295,295,18.8,7.4,10.8,0.4,77,94,58,42945.38
2021-08-27,23.1,26.9,19.8,22.8,26.2,20.3,0.00,0.00,0.00,0.0,19.1,40.3,68,68,28.2,13.7,16.2,7.6,61,86,42,44374.29
2021-08-28,23.7,28.4,18.9,25.2,31.3,18.5,0.00,0.00,0.00,0.0,16.4,31.0,119,119,22.8,10.1,9.4,4.3,69,95,60,44209.21
2021-08-29,27.1,33.0,22.3,29.9,36.4,26.2,0.50,0.50,0.00,5.0,20.2,43.9,223,223,27.5,12.7,6.8,5.7,73,98,46,43737.49
2021-08-30,25.0,29.7,20.0,25.1,27.9,19.8,0.20,0.20,0.00,2.0,22.5,44.6,280,280,30.7,14.7,11.9,6.9,61,91,30,44422.68
2021-08-31,21.1,26.8,17.2,20.3,26.0,16.4,0.00,0.00,0.00,0.0,19.2,37.8,329,329,24.6,11.9,16.6,7.9,59,85,33,36159.25
2021-09-01,20.0,25.0,15.9,17.9,23.3,14.9,0.00,0.00,0.00,0.0,20.4,41.0,8,8,30.8,15.4,21.2,12.0,56,83,29,42621.80
2021-09-02,16.8,21.6,12.1,14.1,18.6,9.5,0.00,0.00,0.00,0.0,23.9,46.4,338,338,32.6,16.0,15.8,7.9,56,73,33,43725.94
2021-09-03,17.6,24.2,11.5,16.2,23.1,10.1,0.00,0.00,0.00,0.0,13.4,31.0,345,345,21.3,10.0,14.0,7.4,64,90,39,41498.05
2021-09-04,19.0,24.6,12.1,18.5,24.3,12.1,0.00,0.00,0.00,0.0,18.7,37.8,185,185,20.2,9.2,7.2,0.8,68,97,46,38758.75
2021-09-05,21.5,27.1,18.2,20.7,24.8,17.8,2.30,2.30,0.00,6.0,23.9,47.5,268,268,29.2,14.4,11.2,6.0,63,94,32,42650.08
2021-09-06,18.7,22.7,15.5,16.3,19.0,13.6,0.10,0.10,0.00,1.0,26.7,53.3,283,283,34.5,17.2,15.8,9.1,59,80,40,37722.03
2021-09-07,19.5,28.0,11.8,18.8,26.5,11.2,6.90,6.90,0.00,4.0,22.3,50.8,200,200,26.3,11.0,10.4,3.6,68,98,32,41383.02
2021-09-08,21.0,24.8,17.6,20.0,23.2,16.3,10.00,10.00,0.00,9.0,24.8,63.0,239,239,38.2,17.1,19.1,10.2,67,98,36,42268.57
2021-09-09,16.8,20.7,13.1,15.5,19.7,12.1,4.00,4.00,0.00,4.0,18.3,34.6,307,307,24.8,12.4,10.1,5.6,72,94,50,42067.54
2021-09-10,17.1,22.8,12.6,15.6,20.1,11.2,0.10,0.10,0.00,1.0,15.6,29.9,305,305,22.5,10.9,13.0,6.7,66,86,36,41090.12
2021-09-11,20.3,25.7,13.5,18.1,22.3,12.4,0.40,0.40,0.00,2.0,31.1,59.0,225,225,36.3,19.7,13.3,8.0,62,83,42,40350.29
2021-09-12,20.6,22.7,17.4,21.2,23.7,17.1,10.80,10.80,0.00,14.0,27.0,48.6,270,270,25.1,10.7,11.5,3.6,76,93,62,9606.88
2021-09-13,18.1,24.4,12.9,18.0,24.1,12.3,2.70,2.70,0.00,4.0,12.0,31.7,299,299,19.8,8.1,9.7,3.8,76,95,45,32082.19
2021-09-14,20.7,27.7,13.9,21.0,27.6,14.0,2.60,2.60,0.00,5.0,27.3,54.4,197,197,28.0,13.6,6.8,3.1,78,93,57,19794.45
2021-09-15,19.3,23.7,15.1,18.8,22.6,13.8,5.30,5.30,0.00,5.0,21.7,46.4,309,309,23.4,11.1,7.6,4.6,70,91,44,30109.85
2021-09-16,16.8,22.1,11.8,16.4,21.4,11.0,0.50,0.50,0.00,3.0,12.1,26.6,86,86,17.4,8.4,10.1,4.8,78,94,57,41502.05
2021-09-17,19.8,26.5,13.6,21.1,28.1,13.6,0.50,0.50,0.00,3.0,14.6,29.5,154,154,16.4,8.8,6.8,1.9,84,99,60,41323.77
2021-09-18,19.3,23.7,13.4,18.1,22.8,10.5,0.00,0.00,0.00,0.0,19.6,37.8,340,340,28.1,14.4,13.3,8.1,65,92,41,41145.30
2021-09-19,15.2,20.5,9.7,14.0,20.0,8.5,0.00,0.00,0.00,0.0,13.1,30.2,62,62,18.3,8.5,9.7,4.7,70,93,46,40966.76
2021-09-20,17.3,22.5,11.3,17.0,22.2,10.0,0.40,0.40,0.00,1.0,12.8,28.8,107,107,18.2,9.5,10.4,5.4,80,98,59,40788.26
2021-09-21,21.6,26.0,19.5,21.7,24.8,19.6,9.30,9.30,0.00,12.0,28.3,53.3,188,188,35.6,18.2,19.8,8.6,78,94,55,20366.46
2021-09-22,16.5,19.6,13.1,15.5,20.9,9.4,46.20,46.20,0.00,24.0,29.6,58.7,1,1,40.0,19.3,20.9,5.0,93,95,89,0.00
2021-09-23,14.8,19.2,12.8,13.0,16.8,9.4,15.90,15.90,0.00,11.0,27.9,59.4,197,197,34.6,15.1,8.3,0.0,79,98,56,19773.22
2021-09-24,13.7,17.1,9.4,11.1,14.5,7.7,0.20,0.20,0.00,2.0,23.8,45.7,235,235,31.1,16.1,11.2,6.6,72,89,57,27479.49
2021-09-25,13.4,19.8,9.0,11.5,16.6,6.8,4.00,4.00,0.00,4.0,25.1,46.8,210,210,23.8,13.2,9.4,6.5,81,94,58,19884.87
2021-09-26,13.8,19.4,8.1,11.2,16.0,5.9,0.00,0.00,0.00,0.0,19.8,38.5,255,255,24.7,12.8,11.5,6.5,65,88,43,32932.78
2021-09-27,18.6,24.5,14.9,17.3,23.0,12.8,11.80,11.80,0.00,12.0,22.3,43.9,259,259,32.9,16.1,20.2,7.4,73,88,52,37686.58
2021-09-28,13.4,17.4,9.8,11.0,14.3,7.3,0.60,0.60,0.00,2.0,16.6,34.2,345,345,26.1,12.7,14.8,8.2,69,91,40,37200.60
2021-09-29,13.9,19.8,9.8,11.4,16.9,7.2,0.00,0.00,0.00,0.0,16.2,31.7,332,332,24.8,13.0,18.4,10.5,68,87,44,38636.63
2021-09-30,12.3,16.3,8.4,10.2,14.1,5.9,0.00,0.00,0.00,0.0,11.7,24.8,343,343,19.0,9.3,12.2,7.2,72,89,53,38162.15
2021-10-01,12.9,20.4,6.1,11.7,19.2,4.0,0.00,0.00,0.00,0.0,9.8,18.7,270,270,13.5,6.3,9.4,2.3,76,94,46,38380.15
2021-10-02,18.8,25.1,13.7,17.4,24.8,11.0,0.00,0.00,0.00,0.0,18.2,33.8,243,243,27.8,14.8,13.0,7.4,66,88,53,35491.34
2021-10-03,18.4,21.1,16.4,19.6,23.6,16.0,14.50,14.50,0.00,22.0,13.8,24.5,150,150,15.7,7.6,8.6,2.2,90,100,59,4495.28
2021-10-04,16.2,17.8,14.9,16.3,18.2,14.4,5.70,5.70,0.00,19.0,16.8,29.9,66,66,20.2,10.3,11.5,5.7,91,97,83,0.00
2021-10-05,16.0,18.1,14.6,16.4,18.3,14.5,0.20,0.20,0.00,2.0,10.1,21.2,38,38,13.3,6.5,1.8,0.8,89,93,77,0.00
2021-10-06,15.7,19.0,12.7,15.9,18.7,12.7,0.20,0.20,0.00,2.0,12.3,26.3,82,82,14.5,7.4,1.4,1.0,90,100,74,21379.59
2021-10-07,16.7,20.7,13.1,17.6,22.1,13.2,0.10,0.10,0.00,1.0,8.6,20.5,68,68,12.4,6.1,6.1,2.9,92,98,80,14001.67
2021-10-08,17.2,20.2,14.3,17.6,20.6,15.2,0.40,0.40,0.00,4.0,15.5,31.0,85,85,18.0,9.3,5.4,2.6,89,100,80,16381.12
2021-10-09,17.4,18.9,16.2,18.1,19.8,16.2,16.40,16.40,0.00,18.0,14.5,28.8,132,132,22.0,11.3,12.6,6.8,96,98,87,0.00
2021-10-10,18.1,22.0,15.4,18.4,21.8,15.7,0.00,0.00,0.00,0.0,16.2,32.8,149,149,21.1,10.8,13.0,6.4,86,94,68,35690.98
2021-10-11,19.4,24.1,16.1,19.9,24.1,16.7,0.20,0.20,0.00,2.0,18.1,36.4,160,160,22.9,11.5,9.4,5.8,83,94,65,33899.62
2021-10-12,19.2,24.0,14.4,19.5,23.3,14.2,0.00,0.00,0.00,0.0,19.6,37.1,167,167,20.8,11.1,11.5,6.6,81,94,63,36165.25
2021-10-13,18.8,23.2,15.6,19.2,23.1,15.8,0.20,0.20,0.00,2.0,15.6,30.6,243,243,16.6,8.7,5.4,2.9,80,94,60,33220.46
2021-10-14,17.1,21.8,12.6,17.7,22.3,12.1,1.80,1.80,0.00,2.0,11.8,24.1,172,172,14.9,7.6,5.8,4.1,88,97,72,26470.88
2021-10-15,18.1,21.2,16.1,19.2,21.8,16.4,15.40,15.40,0.00,8.0,9.3,22.3,234,234,14.7,6.0,8.6,2.5,86,95,61,21485.93
2021-10-16,13.5,16.2,9.8,11.3,17.0,6.2,8.20,8.20,0.00,13.0,23.7,45.0,297,297,32.0,16.7,10.8,6.6,81,96,60,16215.12
2021-10-17,11.4,15.0,9.4,7.3,9.3,6.0,0.10,0.10,0.00,1.0,28.1,52.2,289,289,34.7,18.8,26.3,15.0,64,81,38,32400.00
2021-10-18,9.6,13.2,6.6,5.7,7.9,3.3,0.40,0.40,0.00,3.0,22.5,41.8,311,311,29.9,15.7,14.8,6.5,64,85,41,35651.44
2021-10-19,13.0,20.4,6.7,10.1,17.1,3.5,0.00,0.00,0.00,0.0,20.9,38.2,272,272,25.7,14.4,14.8,7.6,67,88,41,35549.56
2021-10-20,15.4,19.6,12.8,13.6,17.9,10.3,3.40,3.40,0.00,2.0,18.8,34.9,263,263,25.3,13.2,11.9,6.2,72,87,56,31501.12
2021-10-21,14.6,19.0,12.8,13.5,17.6,10.4,11.80,11.80,0.00,11.0,25.0,45.0,223,223,24.6,12.7,11.5,6.1,88,93,69,10456.92
2021-10-22,7.8,11.5,5.6,3.8,7.7,1.1,0.00,0.00,0.00,0.0,24.7,45.7,333,333,29.0,14.5,12.6,5.5,62,85,47,27817.08
2021-10-23,7.5,10.9,4.7,4.8,8.0,1.7,0.00,0.00,0.00,0.0,10.0,17.6,223,223,11.8,5.1,3.6,1.6,66,83,46,20335.18
2021-10-24,7.4,13.4,0.9,4.9,10.1,-1.9,0.00,0.00,0.00,0.0,11.5,23.4,283,283,12.4,6.3,5.0,2.5,77,100,43,24920.51
2021-10-25,8.0,9.4,5.9,4.5,6.6,1.4,22.40,22.40,0.00,23.0,23.3,42.1,26,26,31.6,17.4,16.9,9.8,89,93,71,0.00
2021-10-26,6.3,7.5,5.2,1.7,3.5,0.7,7.60,7.60,0.00,19.0,25.7,47.9,345,345,42.0,22.9,34.2,18.5,88,92,83,0.00
2021-10-27,10.3,15.8,7.1,7.7,13.8,4.3,0.00,0.00,0.00,0.0,16.9,33.8,3,3,21.7,11.1,14.0,6.4,76,94,52,34114.79
2021-10-28,7.8,10.5,4.9,4.2,6.5,1.5,0.00,0.00,0.00,0.0,22.7,43.6,75,75,27.4,15.1,12.2,7.9,77,85,73,33028.29
2021-10-29,10.2,12.4,8.3,6.8,9.2,4.8,10.80,10.80,0.00,9.0,26.8,49.7,82,82,37.1,20.4,29.9,17.0,87,95,76,3600.00
2021-10-30,9.0,9.6,8.4,6.4,7.5,5.3,18.60,18.60,0.00,24.0,19.7,34.9,46,46,27.1,14.6,17.3,9.6,94,96,90,0.00
2021-10-31,10.9,15.3,8.8,7.7,11.1,5.6,1.10,1.10,0.00,4.0,24.1,43.2,293,293,30.6,16.6,19.8,11.1,78,96,50,16406.62
2021-11-01,7.1,9.9,3.6,1.9,4.2,-0.4,0.00,0.00,0.00,0.0,27.0,51.5,268,268,38.1,20.5,16.9,10.2,59,74,44,33114.83
2021-11-02,4.0,8.1,1.2,-0.5,2.9,-3.0,0.00,0.00,0.00,0.0,23.2,43.9,261,261,26.4,14.2,15.5,9.1,64,73,50,33081.90
2021-11-03,2.7,7.1,-1.5,-1.2,2.9,-5.0,0.70,0.40,0.21,5.0,15.3,25.9,295,295,19.2,10.0,9.4,5.4,73,94,43,32011.78
2021-11-04,0.9,7.7,-3.9,-2.4,4.2,-7.5,0.90,0.70,0.14,2.0,9.6,20.9,266,266,12.8,6.3,7.9,3.9,81,96,50,23311.03
2021-11-05,2.3,9.4,-2.8,-1.5,5.2,-6.5,0.00,0.00,0.00,0.0,10.7,23.0,264,264,14.9,8.1,10.8,4.2,70,88,40,32589.87
2021-11-06,4.0,10.5,-1.5,0.3,6.4,-5.6,0.00,0.00,0.00,0.0,15.0,29.5,215,215,17.6,10.1,11.2,7.2,71,87,51,28976.25
2021-11-07,6.9,15.0,1.4,3.8,12.3,-2.2,0.00,0.00,0.00,0.0,16.3,31.0,239,239,17.1,10.2,11.5,7.0,77,93,54,32265.29
2021-11-08,9.7,17.4,2.4,7.1,14.9,-0.8,0.00,0.00,0.00,0.0,17.7,30.6,235,235,18.4,10.9,5.8,3.7,78,99,58,32104.21
2021-11-09,10.0,12.5,8.0,8.1,10.8,5.4,6.10,6.10,0.00,10.0,13.3,24.8,318,318,15.5,8.2,8.6,2.9,83,94,72,13148.69
2021-11-10,6.8,12.6,2.5,3.6,8.6,-0.6,0.00,0.00,0.00,0.0,13.5,25.9,294,294,18.1,9.7,10.8,5.8,75,92,40,31785.35
2021-11-11,8.0,12.4,1.3,4.3,9.3,-2.3,0.10,0.10,0.00,1.0,22.1,40.0,95,95,29.8,16.8,11.9,6.5,79,92,70,13110.98
2021-11-12,9.6,12.8,6.2,6.0,10.3,2.0,3.90,3.90,0.00,6.0,20.9,41.4,213,213,28.9,15.0,15.8,8.9,67,91,39,31024.14
2021-11-13,4.8,7.3,2.5,0.1,2.5,-1.2,0.20,0.20,0.00,2.0,26.1,49.0,247,247,31.6,16.8,14.8,7.6,67,83,51,27584.59
2021-11-14,2.7,5.3,1.0,-1.1,0.8,-2.7,6.30,4.80,1.05,12.0,17.4,32.4,232,232,24.0,12.3,7.9,2.2,86,100,67,2995.60
2021-11-15,2.5,6.1,-0.3,-1.7,0.6,-4.5,0.60,0.50,0.07,3.0,20.6,38.5,301,301,25.6,13.4,8.6,3.4,79,99,45,29859.30
2021-11-16,1.8,6.3,-1.2,-2.5,1.5,-5.2,0.10,0.10,0.00,1.0,19.1,36.4,273,273,23.4,12.6,6.8,2.6,75,90,49,18745.24
2021-11-17,7.0,15.4,-1.6,4.2,12.6,-4.8,4.00,4.00,0.00,13.0,28.2,49.0,169,169,23.8,13.3,3.2,1.5,88,99,81,0.00
2021-11-18,7.8,15.0,1.2,3.4,12.0,-4.7,1.20,1.20,0.00,6.0,26.8,49.3,259,259,36.7,19.7,23.8,12.7,69,91,48,15302.25
2021-11-19,2.5,6.2,-0.2,-2.8,-0.1,-5.4,0.00,0.00,0.00,0.0,23.9,45.0,281,281,33.3,17.7,13.0,7.4,62,86,37,29967.23
2021-11-20,2.6,5.3,-2.5,-1.5,1.3,-6.7,0.00,0.00,0.00,0.0,19.8,36.4,199,199,19.9,11.0,10.1,6.1,71,89,58,3568.32
2021-11-21,4.3,7.7,-1.2,0.7,4.2,-4.6,3.50,3.50,0.00,4.0,20.9,36.0,207,207,21.4,11.6,7.6,4.5,82,93,69,11933.81
2021-11-22,0.5,5.1,-1.9,-5.4,0.3,-8.0,0.10,0.10,0.00,1.0,28.9,54.0,274,274,40.1,21.5,25.6,14.8,64,88,46,29408.99
2021-11-23,-1.1,3.2,-4.5,-5.5,-1.7,-8.4,0.10,0.00,0.07,1.0,15.9,30.2,288,288,20.1,10.7,9.0,6.2,71,90,43,23867.31
2021-11-24,1.6,7.6,-4.4,-2.6,2.5,-8.4,0.10,0.10,0.00,1.0,18.9,36.4,194,194,19.9,11.2,9.4,6.0,69,82,53,18000.00
2021-11-25,6.1,7.7,4.4,3.2,5.1,0.6,5.00,5.00,0.00,17.0,14.5,24.8,229,229,19.2,10.4,12.6,6.2,86,95,55,572.98
2021-11-26,-0.1,4.1,-3.4,-5.8,0.3,-9.2,1.00,0.90,0.07,6.0,30.3,54.4,300,300,39.0,21.0,26.3,14.2,72,90,57,10995.22
2021-11-27,-1.8,1.7,-5.0,-6.2,-2.7,-9.8,0.00,0.00,0.00,0.0,17.6,32.0,284,284,19.3,9.8,5.4,2.3,65,79,50,20504.48
2021-11-28,-1.8,0.2,-3.6,-5.3,-3.3,-7.6,4.90,0.00,3.43,20.0,9.0,18.4,360,360,11.9,5.8,2.9,0.5,83,92,74,0.00
2021-11-29,-3.2,1.0,-8.9,-7.2,-2.7,-14.1,0.00,0.00,0.00,0.0,12.7,16.2,276,276,13.3,7.8,6.8,2.9,83,93,64,20741.55
2021-11-30,-1.7,2.7,-7.4,-5.7,-1.1,-12.0,1.20,0.00,0.84,5.0,20.7,35.6,254,254,17.4,9.9,6.1,2.8,85,93,73,4504.25
2021-12-01,1.7,4.8,-1.8,-2.6,0.6,-6.0,0.10,0.10,0.00,1.0,19.5,35.6,229,229,24.1,12.8,12.2,5.4,75,86,53,12416.09
2021-12-02,5.8,9.6,1.9,0.6,4.6,-3.4,4.30,4.30,0.00,3.0,35.3,66.2,255,255,43.0,23.7,25.2,13.8,78,94,58,26624.52
2021-12-03,0.1,2.7,-3.1,-4.4,-2.3,-7.6,0.00,0.00,0.00,0.0,14.6,32.0,300,300,21.0,10.7,8.6,4.2,63,75,50,15166.98
2021-12-04,1.1,5.1,-3.3,-3.9,-1.3,-7.1,0.70,0.40,0.28,5.0,31.1,56.9,258,258,28.8,15.6,4.3,1.8,67,83,50,17959.05
2021-12-05,0.0,2.9,-2.3,-4.6,-2.1,-6.0,13.50,7.90,3.92,11.0,33.4,65.5,119,119,26.1,13.7,9.0,1.5,78,94,68,0.00
2021-12-06,5.6,10.2,-0.3,0.2,7.6,-7.5,8.80,8.70,0.07,11.0,35.3,66.2,236,236,48.5,25.6,28.1,13.2,79,96,50,11441.15
2021-12-07,-3.2,-0.8,-6.9,-8.5,-6.8,-11.3,0.00,0.00,0.00,0.0,25.6,50.0,268,268,28.2,14.6,13.7,5.5,60,71,48,4025.95
2021-12-08,-4.3,-0.9,-7.4,-8.6,-5.3,-11.8,1.50,0.10,0.98,12.0,14.4,23.8,234,234,14.5,7.1,7.2,1.6,68,84,55,241.44
2021-12-09,-4.0,-0.4,-8.7,-8.6,-5.1,-13.4,1.50,0.00,1.05,4.0,20.7,37.4,122,122,20.6,11.3,8.6,3.8,77,90,47,2732.77
2021-12-10,2.1,7.1,-2.0,-1.3,4.5,-5.7,0.00,0.00,0.00,0.0,15.3,27.4,169,169,14.3,7.9,5.0,1.6,80,92,62,10965.19
2021-12-11,7.5,15.4,1.8,2.6,11.6,-4.9,14.70,14.70,0.00,10.0,43.7,80.3,221,221,50.1,26.7,20.9,13.0,83,97,57,18834.46
2021-12-12,2.4,6.6,-1.1,-3.3,1.2,-6.2,0.00,0.00,0.00,0.0,24.7,43.9,240,240,36.2,19.9,27.0,14.7,61,80,46,27968.89
2021-12-13,5.1,8.6,2.6,0.0,3.8,-2.1,0.00,0.00,0.00,0.0,23.0,42.1,239,239,30.7,16.8,21.6,11.7,53,66,45,27922.42
2021-12-14,2.5,5.9,-1.7,-1.3,2.6,-5.0,0.00,0.00,0.00,0.0,20.2,34.9,30,30,20.2,10.9,9.7,5.2,80,94,61,23463.02
2021-12-15,5.3,10.1,2.0,1.2,6.2,-2.8,3.30,3.20,0.07,9.0,19.3,33.8,147,147,28.2,15.8,17.6,9.0,78,88,68,0.00
2021-12-16,13.0,16.1,6.0,7.6,11.7,-0.7,0.20,0.20,0.00,1.0,43.3,82.1,223,223,53.8,29.5,25.9,15.5,59,76,35,16791.84
2021-12-17,2.2,5.0,-2.0,-3.0,-0.2,-5.7,0.00,0.00,0.00,0.0,29.8,54.0,269,269,33.3,17.3,10.4,5.2,61,74,51,27821.52
2021-12-18,-1.4,0.2,-2.6,-5.8,-3.9,-7.5,9.80,0.00,6.86,10.0,17.1,31.0,22,22,22.3,12.1,7.9,3.9,82,90,73,0.00
2021-12-19,-5.2,-2.5,-10.3,-9.6,-6.9,-14.9,0.00,0.00,0.00,0.0,12.1,23.4,339,339,16.2,8.6,10.4,3.1,78,92,60,25544.40
2021-12-20,-3.1,3.5,-13.0,-7.9,-1.9,-18.5,0.00,0.00,0.00,0.0,19.7,36.4,221,221,24.2,13.7,5.0,2.4,77,93,61,23226.58
2021-12-21,-0.3,1.8,-4.9,-4.5,-2.3,-9.1,0.00,0.00,0.00,0.0,15.1,27.7,193,193,19.6,10.3,9.4,3.3,78,90,59,26529.43
2021-12-22,-1.0,3.1,-4.5,-7.1,-2.3,-9.7,0.20,0.20,0.00,2.0,32.1,61.9,273,273,40.2,21.4,24.1,13.0,62,78,46,18822.78
2021-12-23,-3.7,-0.8,-7.1,-8.1,-5.7,-11.2,1.70,0.00,1.19,3.0,15.3,31.0,155,155,17.5,9.0,5.4,3.0,70,93,45,15905.29
2021-12-24,-0.3,3.0,-7.5,-4.3,-0.9,-12.4,2.00,1.20,0.63,6.0,17.7,30.2,92,92,20.1,11.4,9.0,5.4,91,100,77,15136.41
2021-12-25,2.7,6.3,0.7,-0.4,3.4,-2.6,9.30,9.30,0.00,16.0,15.5,29.9,331,331,17.4,9.5,6.5,2.5,95,100,89,3600.00
2021-12-26,0.7,3.9,-3.8,-3.6,-1.2,-8.7,0.20,0.10,0.07,1.0,18.4,34.6,313,313,22.8,12.3,15.5,8.2,81,93,62,12572.64
2021-12-27,-2.8,0.4,-7.2,-8.0,-3.0,-11.7,2.90,0.00,2.03,10.0,28.2,49.7,87,87,31.6,16.3,10.8,5.2,81,94,65,0.00
2021-12-28,0.6,2.6,-1.7,-3.6,-1.3,-5.8,1.40,0.00,0.98,6.0,20.4,36.0,272,272,21.6,11.4,5.0,2.7,75,94,50,15632.62
2021-12-29,0.3,2.1,-1.2,-3.0,-0.4,-5.2,0.70,0.00,0.49,2.0,11.2,18.7,72,72,13.6,7.1,4.7,2.9,90,99,79,0.00
2021-12-30,0.3,2.9,-3.5,-3.1,-0.1,-7.0,0.00,0.00,0.00,0.0,10.2,21.6,335,335,12.8,6.7,6.5,1.8,86,93,70,7200.00
2021-12-31,2.0,6.5,-1.9,-0.7,4.2,-4.9,0.00,0.00,0.00,0.0,10.0,19.1,112,112,9.5,5.0,4.3,1.8,92,100,83,2803.29
2022-01-01,2.2,3.6,-1.9,-1.9,0.4,-7.4,2.60,0.40,1.54,8.0,18.8,34.2,354,354,24.8,13.7,10.8,5.4,89,99,77,0.00
2022-01-02,-5.9,-2.8,-9.0,-11.7,-8.5,-14.1,5.30,0.00,3.71,15.0,20.8,36.7,344,344,31.6,16.9,19.8,10.9,65,80,45,1416.59
2022-01-03,-8.5,-5.3,-12.9,-13.2,-9.6,-17.7,0.00,0.00,0.00,0.0,13.0,21.6,103,103,16.2,7.6,11.2,0.4,59,75,38,28489.96
2022-01-04,-3.3,3.4,-8.3,-8.2,-1.3,-13.3,0.00,0.00,0.00,0.0,18.9,31.7,213,213,22.6,12.1,12.6,7.3,68,83,39,25296.43
2022-01-05,0.8,4.3,-4.5,-4.8,-1.6,-11.3,0.70,0.70,0.00,7.0,31.7,63.7,212,212,36.1,20.0,12.6,7.7,69,79,61,6129.83
2022-01-06,-4.8,-1.7,-7.1,-10.6,-7.6,-13.6,0.00,0.00,0.00,0.0,26.0,47.2,242,242,32.9,16.8,14.0,7.5,62,73,51,9491.52
2022-01-07,-7.5,-5.1,-10.6,-13.2,-9.6,-16.5,0.00,0.00,0.00,0.0,23.7,45.0,300,300,28.8,15.6,14.0,8.0,61,81,42,27470.66
2022-01-08,-7.4,-0.3,-14.1,-12.4,-6.1,-18.8,0.00,0.00,0.00,0.0,21.5,40.0,165,165,20.4,10.5,5.0,0.8,63,81,50,25278.78
2022-01-09,0.7,3.8,-6.9,-5.2,-1.8,-13.6,1.10,0.90,0.14,7.0,29.2,52.6,252,252,39.7,21.9,29.5,16.7,68,92,39,7938.32
2022-01-10,-8.4,-6.8,-12.9,-15.6,-14.1,-20.0,0.90,0.00,0.63,5.0,29.9,55.1,281,281,45.0,24.1,36.7,17.8,50,61,37,19667.85
2022-01-11,-13.2,-5.2,-19.6,-18.9,-11.3,-25.0,0.00,0.00,0.00,0.0,23.0,40.0,178,178,26.3,12.7,9.0,2.1,48,77,35,29167.86
2022-01-12,-0.2,2.9,-4.4,-5.3,-2.1,-10.7,0.00,0.00,0.00,0.0,22.0,38.2,239,239,28.3,15.0,7.9,4.8,63,81,48,0.00
2022-01-13,-1.0,1.1,-3.6,-4.2,-1.9,-8.1,0.00,0.00,0.00,0.0,12.6,20.9,336,336,7.7,4.0,2.5,1.1,85,92,75,0.00
2022-01-14,-8.4,-3.1,-15.6,-14.5,-7.6,-22.4,0.00,0.00,0.00,0.0,24.1,46.1,0,0,34.3,18.2,13.0,7.4,60,88,37,27223.64
2022-01-15,-16.7,-12.4,-20.5,-22.5,-17.6,-26.8,0.00,0.00,0.00,0.0,18.7,35.3,13,13,25.8,12.2,11.5,5.1,45,56,25,29489.44
2022-01-16,-8.0,-2.6,-15.1,-12.7,-7.7,-19.8,0.00,0.00,0.00,0.0,13.0,28.4,98,98,17.3,8.1,6.8,2.4,60,82,39,29725.61
