time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2015-12-25,5.4,9.1,2.1,2.4,5.9,-1.2,0.20,0.20,0.00,2.0,11.3,22.3,289,289,15.3,7.2,7.9,3.6,75,89,60,25525.19
2015-12-26,1.7,4.0,-0.9,-2.4,0.1,-4.8,0.50,0.50,0.00,3.0,19.4,40.7,69,69,25.7,13.3,12.6,6.7,85,92,71,16497.75
2015-12-27,2.1,4.5,0.4,-2.1,1.4,-4.4,6.20,6.10,0.07,12.0,20.3,40.0,348,348,30.4,13.8,16.9,5.7,85,97,69,0.00
2015-12-28,-3.2,0.3,-4.6,-9.4,-4.7,-11.5,9.10,1.30,5.53,6.0,31.6,60.8,64,64,42.6,20.9,30.2,14.2,59,88,47,745.51
2015-12-29,2.3,5.7,-1.8,-2.1,3.5,-9.4,17.80,13.40,3.08,14.0,35.9,69.1,120,120,38.2,17.3,15.8,2.6,92,96,86,0.00
2015-12-30,1.3,2.8,-0.2,-2.5,-0.8,-4.3,0.00,0.00,0.00,0.0,13.5,27.7,230,230,21.8,10.6,11.2,5.2,85,90,71,19318.60
2015-12-31,0.3,2.2,-1.0,-4.4,-3.5,-5.9,0.00,0.00,0.00,0.0,19.5,42.5,255,255,28.4,14.1,20.5,10.5,75,88,56,11113.33
2016-01-01,-1.6,-0.5,-3.3,-7.4,-5.9,-9.0,0.50,0.00,0.70,3.0,26.8,53.3,254,254,39.8,19.6,29.2,15.6,65,77,50,24462.98
2016-01-02,-1.3,0.8,-3.3,-6.6,-4.9,-8.8,0.00,0.00,0.00,0.0,20.5,43.2,232,232,33.3,16.4,25.6,12.7,68,77,59,1655.61
2016-01-03,-1.5,1.0,-7.4,-7.3,-4.6,-13.4,0.10,0.00,0.14,1.0,22.5,45.0,293,293,39.9,19.6,33.8,16.6,67,77,55,16373.34
2016-01-04,-12.5,-8.4,-14.8,-18.5,-14.3,-21.4,0.00,0.00,0.00,0.0,18.7,38.9,3,3,32.3,14.7,18.0,7.2,55,63,43,28533.49
2016-01-05,-8.7,-3.6,-13.4,-13.7,-9.0,-18.0,0.00,0.00,0.00,0.0,16.5,35.3,230,230,21.3,10.0,8.6,3.6,59,73,39,28604.97
2016-01-06,-2.4,1.9,-4.9,-7.4,-3.2,-10.5,0.00,0.00,0.00,0.0,17.1,33.8,228,228,26.6,13.1,19.8,9.2,66,76,43,28066.34
2016-01-07,-1.5,3.1,-4.9,-5.3,-0.5,-9.0,0.00,0.00,0.00,0.0,10.3,20.9,208,208,14.6,6.8,10.1,3.1,74,89,58,27599.36
2016-01-08,0.1,2.9,-2.9,-3.9,-1.6,-7.0,1.50,0.70,0.56,5.0,14.6,32.0,99,99,20.2,10.4,10.8,7.2,84,93,68,11004.29
2016-01-09,4.7,6.9,1.3,1.7,4.4,-2.2,4.70,4.50,0.14,8.0,14.5,31.0,182,182,23.6,11.5,16.2,7.4,96,99,93,0.00
2016-01-10,2.5,5.4,-4.1,-2.3,2.9,-12.5,14.40,12.80,1.33,17.0,35.0,74.2,253,253,41.8,20.0,17.3,8.7,87,99,50,0.00
2016-01-11,-6.8,-4.6,-8.4,-13.9,-12.8,-15.4,0.00,0.00,0.35,0.0,32.0,65.9,258,258,49.5,23.5,21.6,9.2,49,60,38,29119.83
2016-01-12,-5.0,-1.4,-8.3,-10.8,-6.5,-13.2,3.20,0.00,2.38,13.0,28.7,56.2,241,241,36.6,17.3,11.9,4.4,65,82,48,15927.63
2016-01-13,-8.3,-6.5,-10.3,-14.3,-13.1,-15.6,0.30,0.00,0.49,2.0,21.7,43.9,257,257,34.0,17.4,18.4,11.5,62,76,43,27049.45
2016-01-14,-5.9,-2.2,-8.9,-10.8,-5.8,-14.3,0.90,0.00,0.91,6.0,16.8,32.8,243,243,23.7,11.7,8.3,2.6,74,85,58,27754.47
2016-01-15,0.7,3.5,-3.8,-3.4,-0.5,-7.8,2.80,2.80,0.07,5.0,16.0,30.2,111,111,24.4,12.9,12.6,7.9,90,94,81,15280.21
2016-01-16,-0.5,2.6,-3.0,-5.8,-1.0,-8.7,4.10,2.70,0.98,6.0,25.7,53.6,267,267,38.4,18.1,25.2,11.7,75,98,57,1557.54
2016-01-17,-4.4,-2.2,-9.2,-9.8,-6.9,-16.0,0.60,0.00,0.70,3.0,21.4,42.8,252,252,30.4,14.4,20.9,10.5,61,68,49,12108.75
2016-01-18,-8.9,-7.1,-10.3,-14.9,-13.9,-15.9,0.00,0.00,0.35,0.0,25.0,51.8,285,285,37.6,16.5,25.2,8.9,57,69,37,29890.29
2016-01-19,-8.4,-4.1,-13.1,-14.5,-10.1,-18.9,0.00,0.00,0.00,0.0,28.6,59.4,294,294,37.3,17.1,19.8,9.2,62,73,46,23372.20
2016-01-20,-4.9,-3.0,-6.3,-9.5,-7.2,-11.1,0.00,0.00,0.00,0.0,14.2,30.6,271,271,20.6,9.3,13.7,5.4,67,78,51,5205.67
2016-01-21,-6.9,-2.8,-10.8,-11.5,-7.6,-15.5,0.00,0.00,0.07,0.0,10.1,24.8,324,324,18.1,8.2,11.9,5.5,66,80,46,30140.91
2016-01-22,-6.7,-2.4,-10.6,-11.2,-7.4,-15.0,0.00,0.00,0.00,0.0,14.1,27.7,18,18,17.8,7.2,9.7,1.5,63,77,44,22244.03
2016-01-23,-8.1,-4.6,-11.0,-13.6,-10.1,-17.1,0.00,0.00,0.00,0.0,17.0,34.2,11,11,27.7,13.3,14.0,7.7,62,73,41,30557.85
2016-01-24,-6.1,-0.9,-10.8,-10.6,-5.7,-15.3,0.20,0.00,0.14,2.0,14.3,34.6,240,240,19.3,9.0,12.2,6.1,72,82,59,21141.95
2016-01-25,-1.0,1.8,-4.0,-5.3,-3.1,-7.7,0.00,0.00,0.00,0.0,16.1,34.9,173,173,20.0,10.2,7.6,4.9,76,86,60,18640.40
2016-01-26,3.2,5.2,0.6,-2.1,-0.0,-4.0,1.90,1.30,0.42,8.0,29.6,64.4,228,228,46.0,21.7,29.5,14.8,78,91,56,9258.22
2016-01-27,-0.8,0.4,-1.9,-5.7,-4.2,-7.5,0.40,0.00,0.42,4.0,19.0,37.1,269,269,28.7,13.5,18.0,9.0,65,86,41,11464.25
